1534 	 14 	 26 	 13 	 45  	 0.502 	 45.0
1535 	 19 	 36 	 15 	 59  	 0.522 	 59.0
1536 	 16 	 49 	 12 	 40  	 3.277 	 49.0
1537 	 23 	 54 	 15 	 32  	 1.922 	 54.0
1538 	 15 	 30 	 15 	 39  	 1.731 	 39.0
1539 	 17 	 21 	 13 	 50  	 2.18 	 50.0
1540 	 26 	 51 	 15 	 48  	 0.654 	 51.0
1541 	 15 	 34 	 12 	 37  	 0.058 	 37.0
1542 	 26 	 60 	 16 	 37  	 1.594 	 60.0
1543 	 17 	 26 	 13 	 47  	 1.402 	 47.0
1544 	 15 	 38 	 16 	 22  	 3.448 	 38.0
1545 	 21 	 44 	 16 	 43  	 1.3 	 44.0
1546 	 18 	 54 	 12 	 20  	 1.931 	 54.0
1547 	 23 	 35 	 16 	 40  	 3.127 	 40.0
1548 	 15 	 31 	 16 	 51  	 0.343 	 51.0
1549 	 30 	 39 	 14 	 41  	 3.124 	 41.0
1550 	 20 	 46 	 13 	 29  	 1.8 	 46.0
1551 	 15 	 49 	 16 	 31  	 0.602 	 49.0
1552 	 20 	 54 	 12 	 31  	 0.044 	 54.0
1553 	 18 	 40 	 12 	 27  	 1.931 	 40.0
1554 	 12 	 49 	 17 	 22  	 1.647 	 49.0
1555 	 23 	 23 	 15 	 57  	 3.131 	 57.0
1556 	 25 	 24 	 14 	 52  	 3.365 	 52.0
1557 	 30 	 49 	 13 	 54  	 0.146 	 54.0
1558 	 17 	 27 	 16 	 42  	 2.762 	 42.0
1559 	 12 	 54 	 17 	 36  	 2.598 	 54.0
1560 	 26 	 51 	 15 	 48  	 0.654 	 51.0
1561 	 23 	 54 	 12 	 39  	 0.699 	 54.0
1562 	 20 	 58 	 14 	 45  	 2.39 	 58.0
1563 	 12 	 56 	 17 	 20  	 1.441 	 56.0
1564 	 23 	 34 	 17 	 52  	 2.409 	 52.0
1565 	 15 	 49 	 14 	 40  	 2.402 	 49.0
1566 	 16 	 49 	 15 	 31  	 0.602 	 49.0
1567 	 15 	 20 	 14 	 46  	 2.55 	 46.0
1568 	 30 	 51 	 15 	 44  	 1.944 	 51.0
1569 	 21 	 33 	 12 	 54  	 0.14 	 54.0
1570 	 27 	 46 	 17 	 55  	 1.419 	 55.0
1571 	 23 	 58 	 17 	 59  	 1.821 	 59.0
1572 	 14 	 23 	 17 	 58  	 1.326 	 58.0
1573 	 22 	 56 	 14 	 27  	 2.022 	 56.0
1574 	 16 	 51 	 16 	 28  	 1.353 	 51.0
1575 	 20 	 37 	 16 	 56  	 0.456 	 56.0
1576 	 26 	 58 	 14 	 54  	 1.673 	 58.0
1577 	 26 	 49 	 13 	 33  	 2.147 	 49.0
1578 	 19 	 41 	 13 	 32  	 1.619 	 41.0
1579 	 17 	 28 	 12 	 36  	 1.99 	 36.0
1580 	 23 	 42 	 16 	 32  	 3.279 	 42.0
1581 	 18 	 44 	 17 	 39  	 1.323 	 44.0
1582 	 15 	 47 	 17 	 36  	 0.296 	 47.0
1583 	 23 	 27 	 17 	 53  	 3.271 	 53.0
1584 	 26 	 51 	 17 	 42  	 2.085 	 51.0
1585 	 21 	 43 	 16 	 42  	 1.556 	 43.0
1586 	 18 	 49 	 13 	 43  	 2.073 	 49.0
1587 	 19 	 22 	 14 	 58  	 2.134 	 58.0
1588 	 19 	 20 	 15 	 56  	 3.001 	 56.0
1589 	 29 	 48 	 12 	 56  	 0.793 	 56.0
1590 	 15 	 45 	 13 	 38  	 1.838 	 45.0
1591 	 20 	 47 	 13 	 37  	 0.243 	 47.0
1592 	 30 	 33 	 17 	 58  	 3.178 	 58.0
1593 	 20 	 37 	 17 	 48  	 1.707 	 48.0
1594 	 24 	 49 	 12 	 36  	 0.806 	 49.0
1595 	 23 	 49 	 13 	 50  	 1.263 	 50.0
1596 	 18 	 56 	 12 	 34  	 1.884 	 56.0
1597 	 16 	 22 	 13 	 55  	 1.114 	 55.0
1598 	 30 	 43 	 12 	 32  	 3.109 	 43.0
1599 	 25 	 27 	 14 	 47  	 3.305 	 47.0
1600 	 24 	 57 	 13 	 34  	 0.719 	 57.0
1601 	 28 	 50 	 12 	 40  	 0.979 	 50.0
1602 	 25 	 57 	 16 	 27  	 3.084 	 57.0
1603 	 17 	 54 	 14 	 36  	 1.237 	 54.0
1604 	 17 	 41 	 16 	 57  	 1.661 	 57.0
1605 	 23 	 33 	 15 	 37  	 3.392 	 37.0
1606 	 28 	 41 	 16 	 43  	 2.996 	 43.0
1607 	 14 	 25 	 12 	 25  	 3.211 	 25.0
1608 	 21 	 55 	 12 	 36  	 0.926 	 55.0
1609 	 28 	 43 	 14 	 42  	 2.324 	 43.0
1610 	 26 	 47 	 16 	 40  	 2.412 	 47.0
1611 	 28 	 54 	 13 	 36  	 1.59 	 54.0
1612 	 12 	 31 	 13 	 38  	 0.62 	 38.0
1613 	 17 	 38 	 16 	 53  	 0.473 	 53.0
1614 	 19 	 33 	 12 	 32  	 2.299 	 33.0
1615 	 25 	 39 	 12 	 46  	 0.951 	 46.0
1616 	 27 	 58 	 17 	 57  	 0.272 	 58.0
1617 	 17 	 35 	 16 	 53  	 0.111 	 53.0
1618 	 24 	 60 	 14 	 20  	 3.36 	 60.0
1619 	 27 	 42 	 17 	 55  	 1.898 	 55.0
1620 	 15 	 53 	 14 	 32  	 1.145 	 53.0
1621 	 17 	 42 	 13 	 37  	 0.101 	 42.0
1622 	 15 	 34 	 16 	 52  	 0.436 	 52.0
1623 	 26 	 43 	 13 	 35  	 2.478 	 43.0
1624 	 12 	 26 	 15 	 52  	 0.58 	 52.0
1625 	 24 	 60 	 17 	 31  	 2.372 	 60.0
1626 	 18 	 44 	 16 	 35  	 1.584 	 44.0
1627 	 16 	 43 	 13 	 22  	 2.383 	 43.0
1628 	 16 	 28 	 12 	 58  	 1.527 	 58.0
1629 	 26 	 49 	 16 	 35  	 2.808 	 49.0
1630 	 18 	 19 	 17 	 60  	 3.206 	 60.0
1631 	 12 	 15 	 14 	 58  	 1.752 	 58.0
1632 	 13 	 18 	 17 	 46  	 3.184 	 46.0
1633 	 29 	 35 	 13 	 39  	 3.31 	 39.0
1634 	 17 	 38 	 13 	 56  	 2.698 	 56.0
1635 	 21 	 42 	 17 	 33  	 3.049 	 42.0
1636 	 15 	 35 	 16 	 25  	 3.285 	 35.0
1637 	 18 	 47 	 17 	 59  	 2.131 	 59.0
1638 	 24 	 37 	 12 	 31  	 2.948 	 37.0
1639 	 14 	 28 	 17 	 45  	 1.637 	 45.0
1640 	 24 	 28 	 12 	 50  	 2.07 	 50.0
1641 	 29 	 57 	 14 	 31  	 2.579 	 57.0
1642 	 16 	 59 	 14 	 35  	 2.288 	 59.0
1643 	 12 	 40 	 15 	 21  	 2.264 	 40.0
1644 	 18 	 55 	 17 	 29  	 1.719 	 55.0
1645 	 15 	 26 	 13 	 55  	 0.402 	 55.0
1646 	 24 	 50 	 13 	 45  	 0.281 	 50.0
1647 	 28 	 34 	 15 	 59  	 2.155 	 59.0
1648 	 15 	 29 	 12 	 56  	 2.091 	 56.0
1649 	 25 	 60 	 12 	 37  	 0.469 	 60.0
1650 	 25 	 43 	 13 	 50  	 0.316 	 50.0
1651 	 15 	 34 	 16 	 41  	 1.123 	 41.0
1652 	 22 	 33 	 17 	 58  	 1.813 	 58.0
1653 	 26 	 60 	 12 	 37  	 0.184 	 60.0
1654 	 20 	 27 	 15 	 50  	 2.431 	 50.0
1655 	 13 	 39 	 17 	 33  	 1.107 	 39.0
1656 	 27 	 46 	 13 	 47  	 0.771 	 47.0
1657 	 22 	 44 	 12 	 52  	 1.736 	 52.0
1658 	 28 	 41 	 17 	 50  	 2.624 	 50.0
1659 	 29 	 47 	 13 	 54  	 0.199 	 54.0
1660 	 18 	 38 	 13 	 24  	 3.034 	 38.0
1661 	 14 	 46 	 14 	 24  	 1.298 	 46.0
1662 	 24 	 35 	 12 	 36  	 2.556 	 36.0
1663 	 22 	 58 	 15 	 31  	 1.483 	 58.0
1664 	 18 	 39 	 17 	 43  	 1.451 	 43.0
1665 	 17 	 28 	 12 	 50  	 0.068 	 50.0
1666 	 28 	 59 	 15 	 33  	 2.295 	 59.0
1667 	 17 	 53 	 15 	 44  	 2.214 	 53.0
1668 	 13 	 47 	 14 	 33  	 1.591 	 47.0
1669 	 26 	 41 	 12 	 41  	 1.543 	 41.0
1670 	 29 	 57 	 16 	 55  	 0.175 	 57.0
1671 	 18 	 36 	 12 	 41  	 0.098 	 41.0
1672 	 20 	 59 	 15 	 33  	 0.441 	 59.0
1673 	 28 	 40 	 14 	 34  	 3.462 	 40.0
1674 	 26 	 43 	 12 	 34  	 2.245 	 43.0
1675 	 19 	 40 	 12 	 24  	 2.72 	 40.0
1676 	 29 	 58 	 17 	 39  	 2.343 	 58.0
1677 	 21 	 51 	 13 	 27  	 1.887 	 51.0
1678 	 21 	 34 	 16 	 47  	 2.175 	 47.0
1679 	 21 	 43 	 15 	 45  	 0.788 	 45.0
1680 	 17 	 50 	 14 	 22  	 2.309 	 50.0
1681 	 13 	 21 	 14 	 31  	 3.354 	 31.0
1682 	 29 	 59 	 17 	 38  	 2.383 	 59.0
1683 	 14 	 41 	 13 	 30  	 0.173 	 41.0
1684 	 17 	 29 	 16 	 51  	 1.494 	 51.0
1685 	 22 	 59 	 13 	 41  	 1.527 	 59.0
1686 	 23 	 44 	 13 	 31  	 2.369 	 44.0
1687 	 24 	 57 	 15 	 29  	 2.339 	 57.0
1688 	 28 	 34 	 17 	 51  	 3.288 	 51.0
1689 	 28 	 39 	 13 	 57  	 0.824 	 57.0
1690 	 14 	 46 	 13 	 22  	 1.371 	 46.0
1691 	 26 	 44 	 15 	 32  	 3.321 	 44.0
1692 	 21 	 42 	 14 	 41  	 1.074 	 42.0
1693 	 28 	 54 	 14 	 59  	 1.197 	 59.0
1694 	 27 	 55 	 13 	 29  	 2.387 	 55.0
1695 	 21 	 40 	 12 	 51  	 1.164 	 51.0
1696 	 19 	 38 	 14 	 34  	 2.074 	 38.0
1697 	 17 	 33 	 15 	 37  	 2.143 	 37.0
1698 	 20 	 49 	 16 	 31  	 2.184 	 49.0
1699 	 22 	 27 	 17 	 58  	 2.744 	 58.0
1700 	 27 	 56 	 15 	 42  	 1.124 	 56.0
1701 	 23 	 52 	 17 	 40  	 1.611 	 52.0
1702 	 28 	 31 	 13 	 60  	 1.821 	 60.0
1703 	 16 	 53 	 13 	 35  	 1.987 	 53.0
1704 	 15 	 39 	 12 	 45  	 2.819 	 45.0
1705 	 17 	 37 	 15 	 47  	 0.111 	 47.0
1706 	 25 	 23 	 13 	 52  	 3.251 	 52.0
1707 	 17 	 54 	 17 	 26  	 2.073 	 54.0
1708 	 17 	 28 	 12 	 47  	 0.48 	 47.0
1709 	 22 	 36 	 12 	 57  	 0.842 	 57.0
1710 	 25 	 46 	 15 	 50  	 0.798 	 50.0
1711 	 25 	 55 	 17 	 31  	 2.919 	 55.0
1712 	 17 	 31 	 14 	 49  	 0.549 	 49.0
1713 	 21 	 30 	 12 	 42  	 1.931 	 42.0
1714 	 12 	 54 	 17 	 29  	 0.745 	 54.0
1715 	 28 	 41 	 15 	 46  	 2.441 	 46.0
1716 	 14 	 22 	 14 	 57  	 0.533 	 57.0
1717 	 21 	 58 	 12 	 34  	 0.894 	 58.0
1718 	 24 	 55 	 16 	 48  	 0.056 	 55.0
1719 	 24 	 30 	 17 	 60  	 2.519 	 60.0
1720 	 21 	 45 	 12 	 45  	 1.105 	 45.0
1721 	 24 	 32 	 13 	 57  	 1.085 	 57.0
1722 	 20 	 19 	 14 	 56  	 3.131 	 56.0
1723 	 24 	 37 	 16 	 38  	 3.27 	 38.0
1724 	 29 	 52 	 12 	 39  	 1.103 	 52.0
1725 	 25 	 51 	 14 	 31  	 2.414 	 51.0
1726 	 12 	 26 	 15 	 25  	 3.32 	 26.0
1727 	 23 	 30 	 12 	 47  	 1.822 	 47.0
1728 	 21 	 34 	 14 	 58  	 0.224 	 58.0
1729 	 21 	 19 	 13 	 55  	 3.103 	 55.0
1730 	 15 	 53 	 17 	 31  	 0.488 	 53.0
1731 	 27 	 47 	 14 	 28  	 3.45 	 47.0
1732 	 29 	 39 	 13 	 55  	 1.241 	 55.0
1733 	 26 	 35 	 14 	 48  	 2.316 	 48.0
1734 	 25 	 43 	 15 	 46  	 1.656 	 46.0
1735 	 21 	 38 	 17 	 41  	 2.567 	 41.0
1736 	 13 	 48 	 17 	 21  	 2.37 	 48.0
1737 	 19 	 60 	 13 	 23  	 1.344 	 60.0
1738 	 22 	 20 	 13 	 53  	 3.225 	 53.0
1739 	 16 	 55 	 12 	 27  	 0.803 	 55.0
1740 	 20 	 49 	 15 	 45  	 0.419 	 49.0
1741 	 26 	 25 	 13 	 56  	 2.789 	 56.0
1742 	 29 	 42 	 15 	 51  	 2.007 	 51.0
1743 	 17 	 26 	 14 	 33  	 3.326 	 33.0
1744 	 19 	 42 	 14 	 54  	 1.595 	 54.0
1745 	 28 	 44 	 17 	 56  	 1.755 	 56.0
1746 	 30 	 59 	 17 	 53  	 0.8 	 59.0
1747 	 13 	 27 	 13 	 27  	 2.617 	 27.0
1748 	 13 	 37 	 13 	 25  	 1.458 	 37.0
1749 	 13 	 45 	 16 	 43  	 2.372 	 45.0
1750 	 13 	 47 	 16 	 43  	 2.785 	 47.0
1751 	 21 	 47 	 14 	 54  	 1.702 	 54.0
1752 	 17 	 44 	 12 	 45  	 2.775 	 45.0
1753 	 12 	 23 	 12 	 50  	 1.055 	 50.0
1754 	 13 	 13 	 12 	 43  	 3.348 	 43.0
1755 	 18 	 49 	 17 	 53  	 1.556 	 53.0
1756 	 27 	 50 	 17 	 43  	 2.247 	 50.0
1757 	 25 	 27 	 17 	 56  	 3.373 	 56.0
1758 	 16 	 37 	 16 	 37  	 1.583 	 37.0
1759 	 14 	 59 	 16 	 34  	 2.024 	 59.0
1760 	 26 	 39 	 14 	 47  	 1.895 	 47.0
1761 	 14 	 52 	 15 	 30  	 0.498 	 52.0
1762 	 27 	 51 	 14 	 42  	 1.264 	 51.0
1763 	 29 	 35 	 15 	 56  	 2.425 	 56.0
1764 	 26 	 41 	 14 	 41  	 2.313 	 41.0
1765 	 24 	 51 	 14 	 38  	 1.163 	 51.0
1766 	 26 	 58 	 17 	 56  	 0.417 	 58.0
1767 	 19 	 44 	 12 	 26  	 1.913 	 44.0
1768 	 18 	 49 	 16 	 42  	 0.215 	 49.0
1769 	 22 	 39 	 17 	 54  	 1.3 	 54.0
1770 	 19 	 25 	 12 	 46  	 1.887 	 46.0
1771 	 29 	 36 	 13 	 40  	 3.111 	 40.0
1772 	 23 	 48 	 14 	 29  	 2.608 	 48.0
1773 	 24 	 39 	 13 	 35  	 2.556 	 39.0
1774 	 14 	 24 	 15 	 60  	 0.074 	 60.0
1775 	 20 	 32 	 13 	 50  	 0.777 	 50.0
1776 	 21 	 43 	 15 	 28  	 3.109 	 43.0
1777 	 23 	 57 	 17 	 45  	 0.371 	 57.0
1778 	 27 	 57 	 13 	 42  	 0.11 	 57.0
1779 	 21 	 60 	 12 	 26  	 0.741 	 60.0
1780 	 30 	 36 	 12 	 51  	 1.831 	 51.0
1781 	 24 	 34 	 15 	 42  	 2.964 	 42.0
1782 	 23 	 46 	 17 	 37  	 2.578 	 46.0
1783 	 30 	 46 	 15 	 42  	 2.638 	 46.0
1784 	 25 	 46 	 12 	 29  	 2.484 	 46.0
1785 	 26 	 45 	 15 	 59  	 0.123 	 59.0
1786 	 24 	 45 	 12 	 48  	 0.569 	 48.0
1787 	 27 	 53 	 13 	 53  	 1.072 	 53.0
1788 	 22 	 48 	 13 	 56  	 2.468 	 56.0
1789 	 12 	 24 	 17 	 51  	 0.931 	 51.0
1790 	 14 	 32 	 13 	 43  	 0.629 	 43.0
1791 	 20 	 60 	 17 	 55  	 2.775 	 60.0
1792 	 23 	 31 	 15 	 54  	 2.079 	 54.0
1793 	 16 	 20 	 13 	 53  	 1.835 	 53.0
1794 	 23 	 60 	 16 	 41  	 0.246 	 60.0
1795 	 28 	 51 	 15 	 37  	 2.438 	 51.0
1796 	 16 	 31 	 13 	 29  	 2.609 	 31.0
1797 	 19 	 41 	 15 	 57  	 1.269 	 57.0
1798 	 28 	 35 	 16 	 46  	 3.337 	 46.0
1799 	 30 	 43 	 12 	 39  	 2.273 	 43.0
1800 	 24 	 42 	 15 	 34  	 2.964 	 42.0
1801 	 23 	 36 	 13 	 37  	 2.476 	 37.0
1802 	 13 	 12 	 12 	 47  	 3.316 	 47.0
1803 	 26 	 57 	 16 	 35  	 2.135 	 57.0
1804 	 23 	 43 	 15 	 51  	 0.574 	 51.0
1805 	 18 	 46 	 16 	 23  	 3.257 	 46.0
1806 	 21 	 24 	 16 	 56  	 2.931 	 56.0
1807 	 28 	 34 	 13 	 41  	 3.101 	 41.0
1808 	 19 	 35 	 16 	 54  	 0.714 	 54.0
1809 	 17 	 21 	 13 	 46  	 2.56 	 46.0
1810 	 20 	 52 	 13 	 35  	 0.069 	 52.0
1811 	 28 	 49 	 12 	 41  	 0.952 	 49.0
1812 	 21 	 37 	 16 	 32  	 3.407 	 37.0
1813 	 16 	 39 	 13 	 50  	 2.444 	 50.0
1814 	 18 	 25 	 13 	 58  	 0.734 	 58.0
1815 	 21 	 57 	 17 	 38  	 0.864 	 57.0
1816 	 17 	 54 	 15 	 21  	 2.484 	 54.0
1817 	 16 	 38 	 16 	 31  	 2.329 	 38.0
1818 	 21 	 40 	 16 	 59  	 0.093 	 59.0
1819 	 22 	 50 	 17 	 52  	 0.021 	 52.0
1820 	 12 	 16 	 15 	 46  	 2.842 	 46.0
1821 	 19 	 22 	 14 	 56  	 2.299 	 56.0
1822 	 27 	 60 	 17 	 32  	 2.748 	 60.0
1823 	 20 	 44 	 16 	 60  	 1.319 	 60.0
1824 	 30 	 54 	 13 	 29  	 2.916 	 54.0
1825 	 22 	 27 	 14 	 48  	 2.723 	 48.0
1826 	 22 	 37 	 17 	 43  	 2.677 	 43.0
1827 	 18 	 27 	 15 	 51  	 1.831 	 51.0
1828 	 22 	 43 	 13 	 41  	 0.767 	 43.0
1829 	 12 	 26 	 12 	 48  	 1.736 	 48.0
1830 	 14 	 33 	 15 	 30  	 2.217 	 33.0
1831 	 25 	 60 	 14 	 26  	 2.474 	 60.0
1832 	 23 	 45 	 16 	 47  	 1.184 	 47.0
1833 	 25 	 60 	 16 	 45  	 0.181 	 60.0
1834 	 27 	 52 	 13 	 33  	 2.042 	 52.0
1835 	 23 	 41 	 12 	 51  	 0.645 	 51.0
1836 	 23 	 26 	 12 	 41  	 3.069 	 41.0
1837 	 25 	 57 	 15 	 35  	 1.611 	 57.0
1838 	 28 	 39 	 13 	 43  	 2.324 	 43.0
1839 	 20 	 40 	 13 	 56  	 1.684 	 56.0
1840 	 28 	 58 	 12 	 33  	 1.235 	 58.0
1841 	 18 	 50 	 14 	 51  	 3.188 	 51.0
1842 	 20 	 43 	 12 	 25  	 2.452 	 43.0
1843 	 29 	 47 	 15 	 50  	 1.529 	 50.0
1844 	 25 	 45 	 13 	 38  	 1.669 	 45.0
1845 	 18 	 40 	 16 	 27  	 3.181 	 40.0
1846 	 16 	 20 	 17 	 57  	 2.74 	 57.0
1847 	 29 	 45 	 14 	 56  	 0.724 	 56.0
1848 	 22 	 52 	 13 	 55  	 3.069 	 55.0
1849 	 13 	 52 	 17 	 21  	 1.99 	 52.0
1850 	 16 	 54 	 17 	 37  	 0.415 	 54.0
1851 	 17 	 21 	 14 	 53  	 2.255 	 53.0
1852 	 21 	 31 	 17 	 43  	 3.197 	 43.0
1853 	 12 	 28 	 15 	 27  	 2.731 	 28.0
1854 	 12 	 25 	 14 	 24  	 3.36 	 25.0
1855 	 21 	 19 	 12 	 59  	 2.483 	 59.0
1856 	 17 	 35 	 15 	 50  	 0.068 	 50.0
1857 	 13 	 55 	 15 	 31  	 1.813 	 55.0
1858 	 21 	 53 	 15 	 37  	 0.706 	 53.0
1859 	 18 	 16 	 14 	 57  	 3.312 	 57.0
1860 	 13 	 43 	 16 	 37  	 0.718 	 43.0
1861 	 20 	 52 	 13 	 26  	 1.731 	 52.0
1862 	 19 	 45 	 17 	 27  	 3.169 	 45.0
1863 	 28 	 44 	 15 	 51  	 1.588 	 51.0
1864 	 16 	 60 	 14 	 34  	 2.176 	 60.0
1865 	 24 	 58 	 15 	 46  	 0.48 	 58.0
1866 	 12 	 37 	 15 	 26  	 1.587 	 37.0
1867 	 24 	 48 	 16 	 36  	 2.431 	 48.0
1868 	 15 	 19 	 13 	 43  	 2.741 	 43.0
1869 	 14 	 56 	 14 	 24  	 0.074 	 56.0
1870 	 28 	 25 	 13 	 54  	 3.222 	 54.0
1871 	 16 	 25 	 14 	 34  	 3.136 	 34.0
1872 	 28 	 58 	 12 	 53  	 2.218 	 58.0
1873 	 15 	 45 	 17 	 48  	 1.54 	 48.0
1874 	 29 	 49 	 17 	 46  	 2.359 	 49.0
1875 	 13 	 33 	 16 	 60  	 2.588 	 60.0
1876 	 22 	 55 	 17 	 38  	 1.343 	 55.0
1877 	 16 	 60 	 16 	 30  	 0.1 	 60.0
1878 	 20 	 50 	 12 	 24  	 1.931 	 50.0
1879 	 18 	 34 	 16 	 52  	 0.792 	 52.0
1880 	 22 	 42 	 16 	 55  	 0.369 	 55.0
1881 	 14 	 32 	 13 	 29  	 1.832 	 32.0
1882 	 27 	 44 	 13 	 34  	 2.669 	 44.0
1883 	 22 	 31 	 12 	 34  	 2.939 	 34.0
1884 	 28 	 59 	 13 	 42  	 0.123 	 59.0
1885 	 26 	 60 	 17 	 51  	 0.008 	 60.0
1886 	 25 	 29 	 15 	 51  	 2.987 	 51.0
1887 	 16 	 33 	 14 	 54  	 1.024 	 54.0
1888 	 18 	 47 	 14 	 52  	 2.767 	 52.0
1889 	 12 	 29 	 16 	 53  	 1.074 	 53.0
1890 	 22 	 58 	 14 	 44  	 1.355 	 58.0
1891 	 23 	 45 	 16 	 49  	 0.939 	 49.0
1892 	 14 	 36 	 17 	 23  	 3.452 	 36.0
1893 	 16 	 30 	 15 	 57  	 0.194 	 57.0
1894 	 28 	 54 	 17 	 44  	 1.939 	 54.0
1895 	 26 	 41 	 15 	 38  	 2.936 	 41.0
1896 	 21 	 31 	 15 	 49  	 2.109 	 49.0
1897 	 19 	 60 	 12 	 23  	 0.878 	 60.0
1898 	 16 	 43 	 15 	 35  	 0.66 	 43.0
1899 	 30 	 50 	 14 	 34  	 2.883 	 50.0
1900 	 30 	 58 	 12 	 49  	 0.963 	 58.0
1901 	 18 	 41 	 13 	 59  	 3.407 	 59.0
1902 	 15 	 60 	 16 	 20  	 1.931 	 60.0
1903 	 17 	 54 	 16 	 22  	 2.563 	 54.0
1904 	 30 	 37 	 13 	 45  	 2.662 	 45.0
1905 	 15 	 37 	 16 	 54  	 1.394 	 54.0
1906 	 30 	 45 	 13 	 50  	 1.162 	 50.0
1907 	 21 	 42 	 15 	 41  	 1.464 	 42.0
1908 	 25 	 57 	 13 	 35  	 0.793 	 57.0
1909 	 23 	 58 	 15 	 48  	 1.139 	 58.0
1910 	 21 	 30 	 17 	 43  	 3.318 	 43.0
1911 	 19 	 25 	 16 	 58  	 2.161 	 58.0
1912 	 23 	 51 	 14 	 51  	 1.147 	 51.0
1913 	 24 	 48 	 12 	 27  	 2.431 	 48.0
1914 	 21 	 37 	 15 	 56  	 0.353 	 56.0
1915 	 23 	 34 	 14 	 58  	 0.807 	 58.0
1916 	 27 	 58 	 17 	 38  	 2.129 	 58.0
1917 	 26 	 51 	 15 	 55  	 0.261 	 55.0
1918 	 25 	 32 	 14 	 46  	 2.725 	 46.0
1919 	 22 	 49 	 17 	 40  	 1.69 	 49.0
1920 	 13 	 55 	 15 	 32  	 2.095 	 55.0
1921 	 26 	 36 	 12 	 35  	 2.893 	 36.0
1922 	 16 	 18 	 15 	 57  	 2.656 	 57.0
1923 	 12 	 46 	 16 	 21  	 1.9 	 46.0
1924 	 15 	 60 	 16 	 38  	 2.569 	 60.0
1925 	 19 	 44 	 17 	 26  	 3.389 	 44.0
1926 	 24 	 48 	 14 	 44  	 0.645 	 48.0
1927 	 25 	 51 	 15 	 43  	 1.083 	 51.0
1928 	 18 	 38 	 12 	 26  	 2.357 	 38.0
1929 	 24 	 44 	 12 	 40  	 0.82 	 44.0
1930 	 25 	 29 	 13 	 50  	 2.469 	 50.0
1931 	 24 	 33 	 13 	 44  	 2.277 	 44.0
1932 	 16 	 36 	 15 	 29  	 2.581 	 36.0
1933 	 19 	 38 	 14 	 26  	 3.217 	 38.0
1934 	 20 	 56 	 15 	 26  	 2.078 	 56.0
1935 	 20 	 36 	 13 	 34  	 2.223 	 36.0
1936 	 12 	 16 	 12 	 32  	 3.375 	 32.0
1937 	 24 	 42 	 17 	 39  	 2.916 	 42.0
1938 	 30 	 33 	 12 	 52  	 2.164 	 52.0
1939 	 16 	 26 	 15 	 54  	 1.081 	 54.0
1940 	 21 	 45 	 12 	 30  	 1.574 	 45.0
1941 	 14 	 27 	 14 	 52  	 0.232 	 52.0
1942 	 30 	 41 	 13 	 60  	 0.623 	 60.0
1943 	 22 	 39 	 17 	 42  	 2.551 	 42.0
1944 	 22 	 44 	 13 	 41  	 0.623 	 44.0
1945 	 22 	 37 	 15 	 34  	 3.119 	 37.0
1946 	 20 	 23 	 12 	 55  	 1.66 	 55.0
1947 	 19 	 52 	 17 	 35  	 1.296 	 52.0
1948 	 21 	 25 	 16 	 60  	 2.467 	 60.0
1949 	 29 	 54 	 12 	 49  	 0.672 	 54.0
1950 	 29 	 40 	 17 	 54  	 2.55 	 54.0
1951 	 27 	 58 	 16 	 60  	 1.125 	 60.0
1952 	 14 	 20 	 14 	 57  	 1.115 	 57.0
1953 	 30 	 46 	 16 	 56  	 1.564 	 56.0
1954 	 24 	 45 	 14 	 57  	 0.703 	 57.0
1955 	 21 	 41 	 17 	 55  	 0.614 	 55.0
1956 	 15 	 28 	 15 	 36  	 2.451 	 36.0
1957 	 16 	 29 	 12 	 47  	 0.168 	 47.0
1958 	 17 	 28 	 14 	 48  	 1.284 	 48.0
1959 	 14 	 42 	 13 	 23  	 1.623 	 42.0
1960 	 29 	 27 	 12 	 54  	 2.741 	 54.0
1961 	 30 	 38 	 12 	 38  	 2.92 	 38.0
1962 	 15 	 31 	 16 	 30  	 3.056 	 31.0
1963 	 15 	 14 	 15 	 60  	 3.198 	 60.0
1964 	 14 	 54 	 15 	 35  	 2.069 	 54.0
1965 	 14 	 41 	 12 	 25  	 0.83 	 41.0
1966 	 27 	 36 	 12 	 46  	 1.82 	 46.0
1967 	 23 	 31 	 12 	 58  	 0.417 	 58.0
1968 	 21 	 42 	 12 	 59  	 2.902 	 59.0
1969 	 23 	 39 	 15 	 53  	 0.94 	 53.0
1970 	 24 	 37 	 12 	 39  	 1.921 	 39.0
1971 	 14 	 40 	 13 	 27  	 0.997 	 40.0
1972 	 18 	 49 	 12 	 40  	 2.143 	 49.0
1973 	 17 	 44 	 12 	 30  	 0.46 	 44.0
1974 	 29 	 46 	 16 	 56  	 1.379 	 56.0
1975 	 18 	 24 	 16 	 48  	 2.931 	 48.0
1976 	 22 	 44 	 13 	 28  	 2.623 	 44.0
1977 	 14 	 28 	 12 	 59  	 2.902 	 59.0
1978 	 19 	 53 	 17 	 26  	 2.665 	 53.0
1979 	 29 	 58 	 15 	 42  	 1.331 	 58.0
1980 	 29 	 59 	 13 	 33  	 1.767 	 59.0
1981 	 13 	 21 	 14 	 40  	 2.316 	 40.0
1982 	 18 	 40 	 15 	 31  	 2.338 	 40.0
1983 	 15 	 42 	 14 	 28  	 1.331 	 42.0
1984 	 20 	 19 	 16 	 59  	 3.428 	 59.0
